Date (yyyymmddhhmm),CO2 (ppm)
201606072033,407.77
201606072033,407.69
201606162007,407.52
201606162007,407.4
201606162040,407.46
201606162040,407.23
201606212003,406.65
201606212003,406.52
201606212026,406.47
201606212026,406.49
201606282012,405.49
201606282012,405.55
201606282040,405.37
201606282040,405.31
201607052011,405.26
201607052011,405.32
201607052042,405.27
201607052042,405.19
201607132010,404.62
201607132010,404.69
201607132100,404.65
201607132100,404.66
201607192004,403.79
201607192004,403.77
201607192026,404.2
201607192026,404.12
201607262014,404.18
201607262014,404.18
201607262040,403.96
201607262040,403.95
201608032013,403.78
201608032013,403.57
201608032041,403.52
201608032041,403.48
201608092010,403.26
201608092010,403.23
201608092038,403.2
201608092038,403.22
201608162005,401.41
201608162005,401.34
201608162035,401.5
201608162035,401.5
201608232008,402.01
201608232008,402.17
201608232036,402.33
201608232036,402.09
201608302006,400.34
201608302006,400.37
201608302030,400.28
201608302030,400.32
201609062012,399.45
201609062012,399.51
201609062047,399.78
201609062047,399.68
201609132006,400.08
201609132006,400.11
201609132028,401.14
201609132028,401.01
201609202009,400.9
201609202009,400.98
201609202037,400.79
201609202037,400.89
201609272002,400.49
201609272002,400.45
201609272045,400.38
201609272045,400.3
201610042011,401.17
201610042011,401.18
201610042039,400.93
201610042039,401.07
201610112010,401.13
201610112010,401.15
201610112057,401.77
201610112057,401.74
201610182005,401.99
201610182005,401.9
201610182032,401.88
201610182032,401.82
201610252004,402.24
201610252004,402.2
201610252026,402.2
201610252026,402.17
201611012002,402.57
201611012002,402.66
201611012028,402.59
201611012028,402.61
201611082008,403.23
201611082008,403.33
201611082030,402.99
201611082030,403
201611152041,405.4
201611152041,405.44
201611152110,405.27
201611152110,405.25
201611222005,403.96
201611222005,404.01
201611222034,403.96
201611222034,403.97
201611292006,404.22
201611292006,404.11
201611292038,403.95
201611292038,403.95
201612062014,403.42
201612062014,403.44
201612062049,403.6
201612062049,403.54
201612132011,405.69
201612132011,405.64
201612132035,405.91
201612132035,405.91
201612202010,404.57
201612202010,404.57
201612202049,404.56
201612202049,404.56
201612272018,404.76
201612272018,404.78
201612272044,404.98
201612272044,404.85
201701032018,405.9
201701032018,405.65
201701032047,405.89
201701032047,405.91
201701112014,405.43
201701112014,405.76
201701112048,405.37
201701112048,405.21
201701182004,406.27
201701182004,406.29
201701182014,406.09
201701182014,406.24
201701252019,408.82
201701252019,408.74
201701252042,408.84
201701252042,408.86
201702012006,406.42
201702012006,406.42
201702012012,406.33
201702012012,406.36
201702082008,406.09
201702082008,406
201702082013,405.96
201702082013,405.99
201702162007,406.14
201702162007,406.12
201702162016,406.15
201702162016,406.09
201702232018,407.73
201702232018,407.73
201702232047,407.69
201702232047,407.67
201703072000,407.05
201703072000,406.95
201703072004,407.1
201703072004,407.02
201703142015,407.27
201703142015,407.29
201703142018,407.34
201703142018,407.23
201703211956,407
201703211956,407.14
201703212004,406.96
201703212004,406.98
201703282009,408.7
201703282009,408.64
201703282010,408.55
201703282010,408.67
201704041930,408.51
201704041930,408.62
201704042004,408.78
201704042004,408.77
201704111956,408.86
201704111956,408.99
201704111958,409.05
201704111958,408.97
201704182020,410.9
201704182020,410.87
201704182022,411.04
201704182022,411.04
201704252005,409.11
201704252005,409.1
201704252010,409.24
201704252010,409.22
201705021939,409.06
201705021939,409.12
201705022009,408.8
201705022009,420.6
201705091943,409.9
201705091943,409.83
201705092005,409.84
201705092005,409.86
201705161946,410.35
201705161946,410.39
201705162000,410.38
201705162000,410.27
201705232004,410.24
201705232030,410.3
201705232030,410.3
201705302008,409.53
201705302008,409.86
201705302037,409.56
201705302037,409.5
201706061947,410.11
201706061947,410.07
201706062011,410.06
201706062011,410.05
201706132004,409.76
201706132004,409.8
201706132029,409.77
201706132029,409.76
201706192001,408.26
201706192001,408.23
201706192033,408.32
201706192033,408.26
201706272009,408.53
201706272009,408.52
201706272053,408.57
201706272053,408.61
201707032003,407.71
201707032003,407.59
201707032037,407.6
201707032037,407.53
201707112003,407.31
201707112003,407.33
201707112028,407.46
201707112028,407.37
201707182008,406.73
201707182008,406.67
201707182035,407.22
201707182035,406.91
201707252005,406.82
201707252005,406.93
201707252032,406.87
201707252032,407.08
201708012004,405.93
201708012004,405.92
201708012030,406.08
201708012030,406.13
201708082002,406.03
201708082002,406.02
201708082027,405.75
201708082027,405.76
201708152007,405.4
201708152007,405.46
201708152031,405.5
201708152031,405.45
201708222009,404.22
201708222009,404.34
201708222036,404.46
201708222036,404.49
201708292005,404.27
201708292005,404.28
201708292009,404.29
201708292009,404.31
201709052008,403.79
201709052008,403.78
201709052035,403.79
201709052035,403.74
201709121939,403.74
201709121939,403.76
201709122004,403.27
201709122004,403.24
201709192005,402.73
201709192005,402.87
201709192037,402.86
201709192037,402.85
201709262004,402.41
201709262004,402.59
201709262010,402.38
201709262010,402.37
201710032002,402.98
201710032002,403.06
201710032027,402.93
201710032027,402.93
201710102005,403.62
201710102005,403.58
201710102029,403.47
201710102029,403.56
201710172000,404.38
201710172000,404.29
201710172031,404.28
201710172031,404.19
201710262007,404.83
201710262007,404.84
201710262033,404.9
201710262033,404.81
201710312008,404.46
201710312008,404.39
201710312039,404.48
201710312039,404.65
201711072001,404.16
201711072001,403.99
201711072029,404.14
201711072029,404.2
201711132009,405.14
201711132009,405.1
201711132035,404.83
201711132035,404.72
201711211935,405.97
201711211935,406.1
201711212003,405.99
201711212003,406.13
201711282011,406.93
201711282011,406.93
201711282107,406.86
201711282107,406.88
201712052001,407.1
201712052001,407.15
201712052016,407.13
201712052016,407.4
201712122008,406.05
201712122008,406.26
201712122021,406.25
201712122021,406.19
201712191959,406.63
201712191959,406.63
201712192025,406.55
201712192025,406.53
201712262003,407.03
201712262003,407.06
201712262100,407.08
201712262100,407
201801021936,406.94
201801021936,406.89
201801022004,406.91
201801022004,406.93
201801092002,408.53
201801092002,408.4
201801092037,408.4
201801092037,408.31
201801162001,408.04
201801162001,408.06
201801162026,408.16
201801162026,408.08
201801232002,408.86
201801232002,408.98
201801232106,408.83
201801232106,408.82
201801302006,408.89
201801302006,408.91
201801302041,408.89
201801302041,408.86
201802062014,408.28
201802062014,408.25
201802062106,408.27
201802062106,408.33
201802131959,408.29
201802131959,408.27
201802132008,408.34
201802132008,408.55
201802202003,409.01
201802202003,409.02
201802202009,408.97
201802202009,408.99
201802272001,409.19
201802272001,409.42
201802272040,409.67
201802272040,409.62
201803062004,409.11
201803062004,409.2
201803062007,409.13
201803062007,409.13
201803132004,408.92
201803132004,408.95
201803132032,408.87
201803132032,408.91
201803202007,409.4
201803202007,409.32
201803202017,409.41
201803202017,409.43
201803272005,411.31
201803272005,411.18
201803291934,410.4
201803291934,410.47
201804032006,409.47
201804032006,409.41
201804032026,409.49
201804032026,409.51
201804102000,411.11
201804102000,411.05
201804121927,409.73
201804121927,409.72
201804171947,410.35
201804171947,410.37
201804172005,410.32
201804172005,410.41
201804241953,412.56
201804241953,412.53
201804242006,412.43
201804242006,412.48
201805011959,408.91
201805011959,408.97
201805012023,408.82
201805012023,408.98
201805082011,411.93
201805082011,411.83
201805082018,411.86
201805082018,411.83
201805152003,412.16
201805152003,412.19
201805152033,412.52
201805152033,412.5
201805221937,410.49
201805221937,410.62
201805222002,410.5
201805222002,410.51
201805312006,412.2
201805312006,412.1
201805312035,412.07
201805312035,412.05
201806051942,411.41
201806051942,411.41
201806052004,411.26
201806052004,411.58
201806191943,409.66
201806191943,409.92
201806192008,409.72
201806192008,409.71
201806261940,411.17
201806261940,411.2
201806262009,411.72
201806262009,411.75
201807032003,410.36
201807032003,409.94
201807032024,409.88
201807032024,409.88
201807121931,409.16
201807121931,408.97
201807122012,409.05
201807122012,409.08
201807172009,409.17
201807172009,409.19
201807172049,409.46
201807172049,409.21
201807242005,408.8
201807242005,408.79
201807242103,408.62
201807242103,408.65
201808021909,407.68
201808021909,407.75
201808021929,407.84
201808021929,407.72
201808071957,407.61
201808071957,407.62
201808072026,407.65
201808072026,407.72
201808141940,407.43
201808141940,407.43
201808142014,407.33
201808142014,407.33
201808212020,407.38
201808212020,407.36
201808212051,407.44
201808212051,407.44
201808282002,406.49
201808282002,406.98
201808282027,406.69
201808282027,406.65
201809042005,406.08
201809042005,406.1
201809042050,406.29
201809042050,406.86
201809112009,405.47
201809112009,405.65
201809112034,405.53
201809112034,405.45
201809182002,405.4
201809182002,405.34
201809182101,404.04
201809182101,404.09
201809251959,405.52
201809251959,405.61
201809252006,405.48
201809252006,405.51
201810022003,405.75
201810022003,405.84
201810022032,405.41
201810022032,405.55
201810092003,405.8
201810092003,405.72
201810092031,405.88
201810092031,405.9
201810161949,406.17
201810161949,406.34
201810162006,406.05
201810162006,405.96
201810232004,406.84
201810232004,406.96
201810232030,406.73
201810232030,406.73
201810302002,407.11
201810302002,407
201810302037,407.06
201810302037,407.14
201811061944,407.13
201811061944,407.08
201811062011,406.71
201811062011,406.7
201811152002,409.29
201811152002,409.59
201811152024,408.67
201811152024,408.65
201811202007,408.23
201811202007,408.43
201811202030,408.39
201811202030,408.29
201811272010,408.7
201811272010,408.71
201811272048,408.84
201811272048,408.64
201812041958,408.71
201812041958,408.75
201812042025,408.84
201812042025,408.77
201812112002,409.98
201812112002,410.05
201812112027,409.92
201812112027,410.12
201812182004,409.15
201812182004,409.39
201812182038,409.19
201812182038,409.1
201812272015,409.57
201812272015,409.51
201812272037,409.24
201812272037,409.29
201901032001,410.03
201901032001,410.05
201901032030,410.08
201901032030,410.26
201901082001,411.4
201901082001,411.45
201901082027,411.66
201901082027,411.76
201901152007,409.73
201901152007,409.75
201901152027,410.42
201901152027,410.41
201901222008,414.26
201901222008,414.01
201901222032,413.92
201901222032,413.96
201901292005,411.58
201901292005,411.53
201901292031,412.11
201901292031,411.95
201902052020,411.95
201902052020,411.9
201902052044,412.5
201902052044,412.29
201902122008,412.27
201902122008,412.26
201902122014,412.16
201902122014,412.21
201902192000,410.8
201902192000,410.63
201902211951,411.36
201902211951,411.47
201902262004,412.27
201902262004,412.41
201902262030,475.06
201902262030,412.24
201902262030,412.32
201903082018,411.85
201903082018,411.86
201903082025,412
201903082025,412
201903122017,412.86
201903122017,412.87
201903122055,413.48
201903122055,413.47
201903192001,413.13
201903192001,413.12
201903192025,413.39
201903192025,413.4
201903261959,411.05
201903261959,410.98
201903262005,411.19
201903262005,411.2
201904042006,413.08
201904042006,412.95
201904042026,412.71
201904042026,412.72
201904091818,412.12
201904091818,412.18
201904091850,412.23
201904091850,412.38
201904162005,413.91
201904162005,413.96
201904162035,414.01
201904162035,414.03
201904222015,414.69
201904222015,414.72
201904222040,414.7
201904222040,414.71
201904302002,414.8
201904302002,414.78
201904302025,414.87
201904302025,414.92
201905071945,414.72
201905071945,414.8
201905072010,414.57
201905072010,414.6
201905142005,415.49
201905142005,415.31
201905142032,415.29
201905142032,415.21
201905242008,415.34
201905242008,415.18
201905242017,415.19
201905242017,415.1
201905281954,414.76
201905281954,414.71
201905282003,414.47
201905282003,414.44
201906061951,414.55
201906061951,414.62
201906062015,414.5
201906062015,414.51
201906111954,414.58
201906111954,414.52
201906112016,414.4
201906112016,414.45
201906181951,414.39
201906181951,414.39
201906182015,414.87
201906182015,414.81
201906252005,414.02
201906252005,414.01
201906252005,414.03
201906252005,414.04
201906252040,413.65
201906252040,413.68
201906252040,413.62
201906252040,413.65
201907021950,413.56
201907021950,413.5
201907022015,413.42
201907022015,413.48
201907091953,411.78
201907091953,411.78
201907092001,411.68
201907092001,411.79
201907181938,412.55
201907181938,412.54
201907181941,412.52
201907181941,412.56
201907232045,411.26
201907232045,411.33
201907232053,411.32
201907232053,411.58
201907301957,410.26
201907301957,410.18
201907302000,410.12
201907302000,410.42
201908061948,410.12
201908061948,410.21
201908062014,410.31
201908062014,410.2
201908132004,410.63
201908132004,410.63
201908132025,410.64
201908132025,410.73
201908201957,409.42
201908201957,409.39
201908202020,409.4
201908202020,409.26
201908271945,409.4
201908271945,409.51
201908272008,409.6
201908272008,409.79
201909051949,408.64
201909051949,408.66
201909052013,408.52
201909052013,408.54
201909101956,408.99
201909101956,409.08
201909102022,408.93
201909102022,408.93
201909172003,408.34
201909172003,408.32
201909172025,408.69
201909172025,408.32
201909242007,408.58
201909242007,408.58
201909242033,408.72
201909242033,408.63
201910011956,408.41
201910011956,408.48
201910012022,408.39
201910012022,408.4
201910101947,409.31
201910101947,409.26
201910102005,409.24
201910102005,409.22
201910151945,408.64
201910151945,408.64
201910152016,408.68
201910152016,408.76
201910222003,409.36
201910222027,409.36
201910222027,409.38
201910291950,409
201910291950,409.05
201910292015,408.89
201910292015,408.93
201911052000,409.62
201911052000,409.61
201911052022,409.54
